,²çäººæ¬¡,ºçäººæ¬¡
2023/10/26 20:30,270,163
2023/10/26 20:40,270,163
2023/10/26 20:50,270,163
2023/10/26 21:00,272,178
2023/10/26 21:10,272,178
2023/10/26 21:20,272,178
2023/10/26 21:30,272,178
2023/10/26 21:40,272,178
2023/10/26 21:50,272,178
2023/10/26 22:00,243,139
2023/10/26 22:10,243,139
2023/10/26 22:20,243,139
2023/10/26 22:30,243,139
2023/10/26 22:40,243,139
2023/10/26 22:50,243,139
2023/10/26 23:00,125,50
2023/10/26 23:10,125,50
2023/10/26 23:20,125,50
2023/10/26 23:30,125,50
2023/10/26 23:40,125,50
2023/10/26 23:50,125,50
2023/10/27 0:00,67,52
2023/10/27 0:10,67,52
2023/10/27 0:20,67,52
2023/10/27 0:30,67,52
2023/10/27 0:40,67,52
2023/10/27 0:50,67,52
2023/10/27 1:00,2,0
2023/10/27 1:10,2,0
2023/10/27 1:20,2,0
2023/10/27 1:30,2,0
2023/10/27 1:40,2,0
2023/10/27 1:50,2,0
2023/10/27 2:00,2,0
2023/10/27 2:10,2,0
2023/10/27 2:20,2,0
2023/10/27 2:30,2,0
2023/10/27 2:40,2,0
2023/10/27 2:50,2,0
2023/10/27 3:00,2,0
2023/10/27 3:10,2,0
2023/10/27 3:20,2,0
2023/10/27 3:30,2,0
2023/10/27 3:40,2,0
2023/10/27 3:50,2,0
2023/10/27 4:00,2,0
2023/10/27 4:10,2,0
2023/10/27 4:20,2,0
2023/10/27 4:30,2,0
2023/10/27 4:40,2,0
2023/10/27 4:50,2,0
2023/10/27 5:00,0,0
2023/10/27 5:10,0,0
2023/10/27 5:20,0,0
2023/10/27 5:30,0,0
2023/10/27 5:40,0,0
2023/10/27 5:50,0,0
2023/10/27 6:00,50,55
2023/10/27 6:10,50,55
2023/10/27 6:20,50,55
2023/10/27 6:30,50,55
2023/10/27 6:40,50,55
2023/10/27 6:50,50,55
2023/10/27 7:00,162,300
2023/10/27 7:10,162,300
2023/10/27 7:20,162,300
2023/10/27 7:30,162,300
2023/10/27 7:40,162,300
2023/10/27 7:50,162,300
2023/10/27 8:00,279,526
2023/10/27 8:10,279,526
2023/10/27 8:20,279,526
2023/10/27 8:30,279,526
2023/10/27 8:40,279,526
2023/10/27 8:50,279,526
2023/10/27 9:00,183,402
2023/10/27 9:10,183,402
2023/10/27 9:20,183,402
2023/10/27 9:30,183,402
2023/10/27 9:40,183,402
2023/10/27 9:50,183,402
2023/10/27 10:00,135,234
2023/10/27 10:10,135,234
2023/10/27 10:20,135,234
2023/10/27 10:30,135,234
2023/10/27 10:40,135,234
2023/10/27 10:50,135,234
2023/10/27 11:00,166,242
2023/10/27 11:10,166,242
2023/10/27 11:20,166,242
2023/10/27 11:30,166,242
2023/10/27 11:40,166,242
2023/10/27 11:50,166,242
2023/10/27 12:00,265,288
2023/10/27 12:10,265,288
2023/10/27 12:20,265,288
2023/10/27 12:30,265,288
2023/10/27 12:40,265,288
2023/10/27 12:50,265,288
2023/10/27 13:00,268,248
2023/10/27 13:10,268,248
2023/10/27 13:20,268,248
2023/10/27 13:30,268,248
2023/10/27 13:40,268,248
2023/10/27 13:50,268,248
2023/10/27 14:00,260,219
2023/10/27 14:10,260,219
2023/10/27 14:20,260,219
2023/10/27 14:30,260,219
2023/10/27 14:40,260,219
2023/10/27 14:50,260,219
2023/10/27 15:00,299,205
2023/10/27 15:10,299,205
2023/10/27 15:20,299,205
2023/10/27 15:30,299,205
2023/10/27 15:40,299,205
2023/10/27 15:50,299,205
2023/10/27 16:00,383,243
2023/10/27 16:10,383,243
2023/10/27 16:20,383,243
2023/10/27 16:30,383,243
2023/10/27 16:40,383,243
2023/10/27 16:50,383,243
2023/10/27 17:00,643,395
2023/10/27 17:10,643,395
2023/10/27 17:20,643,395
2023/10/27 17:30,643,395
2023/10/27 17:40,643,395
2023/10/27 17:50,643,395
2023/10/27 18:00,727,452
2023/10/27 18:10,727,452
2023/10/27 18:20,727,452
2023/10/27 18:30,727,452
2023/10/27 18:40,727,452
2023/10/27 18:50,727,452
2023/10/27 19:00,425,364
2023/10/27 19:10,425,364
2023/10/27 19:20,425,364
2023/10/27 19:30,425,364
2023/10/27 19:40,425,364
2023/10/27 19:50,425,364
2023/10/27 20:00,304,199
2023/10/27 20:10,304,199
2023/10/27 20:20,304,199
2023/10/27 20:30,304,199
2023/10/27 20:40,304,199
2023/10/27 20:50,304,199
2023/10/27 21:00,302,196
2023/10/27 21:10,302,196
2023/10/27 21:20,302,196
2023/10/27 21:30,302,196
2023/10/27 21:40,302,196
2023/10/27 21:50,302,196
2023/10/27 22:00,311,194
2023/10/27 22:10,311,194
2023/10/27 22:20,311,194
2023/10/27 22:30,311,194
2023/10/27 22:40,311,194
2023/10/27 22:50,311,194
2023/10/27 23:00,163,87
2023/10/27 23:10,163,87
2023/10/27 23:20,163,87
2023/10/27 23:30,163,87
2023/10/27 23:40,163,87
2023/10/27 23:50,163,87
2023/10/28 0:00,52,53
2023/10/28 0:10,52,53
2023/10/28 0:20,52,53
2023/10/28 0:30,52,53
2023/10/28 0:40,52,53
2023/10/28 0:50,52,53
2023/10/28 1:00,0,0
2023/10/28 1:10,0,0
2023/10/28 1:20,0,0
2023/10/28 1:30,0,0
2023/10/28 1:40,0,0
2023/10/28 1:50,0,0
2023/10/28 2:00,0,0
2023/10/28 2:10,0,0
2023/10/28 2:20,0,0
2023/10/28 2:30,0,0
2023/10/28 2:40,0,0
2023/10/28 2:50,0,0
2023/10/28 3:00,0,0
2023/10/28 3:10,0,0
2023/10/28 3:20,0,0
2023/10/28 3:30,0,0
2023/10/28 3:40,0,0
2023/10/28 3:50,0,0
2023/10/28 4:00,0,0
2023/10/28 4:10,0,0
2023/10/28 4:20,0,0
2023/10/28 4:30,0,0
2023/10/28 4:40,0,0
2023/10/28 4:50,0,0
2023/10/28 5:00,0,0
2023/10/28 5:10,0,0
2023/10/28 5:20,0,0
2023/10/28 5:30,0,0
2023/10/28 5:40,0,0
2023/10/28 5:50,0,0
2023/10/28 6:00,43,39
2023/10/28 6:10,43,39
2023/10/28 6:20,43,39
2023/10/28 6:30,43,39
2023/10/28 6:40,43,39
2023/10/28 6:50,43,39
2023/10/28 7:00,82,108
2023/10/28 7:10,82,108
2023/10/28 7:20,82,108
2023/10/28 7:30,82,108
2023/10/28 7:40,82,108
2023/10/28 7:50,82,108
2023/10/28 8:00,122,255
2023/10/28 8:10,122,255
2023/10/28 8:20,122,255
2023/10/28 8:30,122,255
2023/10/28 8:40,122,255
2023/10/28 8:50,122,255
2023/10/28 9:00,157,222
2023/10/28 9:10,157,222
2023/10/28 9:20,157,222
2023/10/28 9:30,157,222
2023/10/28 9:40,157,222
2023/10/28 9:50,157,222
2023/10/28 10:00,182,187
2023/10/28 10:10,182,187
2023/10/28 10:20,182,187
2023/10/28 10:30,182,187
2023/10/28 10:40,182,187
2023/10/28 10:50,182,187
2023/10/28 11:00,232,285
2023/10/28 11:10,232,285
2023/10/28 11:20,232,285
2023/10/28 11:30,232,285
2023/10/28 11:40,232,285
2023/10/28 11:50,232,285
2023/10/28 12:00,252,333
2023/10/28 12:10,252,333
2023/10/28 12:20,252,333
2023/10/28 12:30,252,333
2023/10/28 12:40,252,333
2023/10/28 12:50,252,333
2023/10/28 13:00,286,324
2023/10/28 13:10,286,324
2023/10/28 13:20,286,324
2023/10/28 13:30,286,324
2023/10/28 13:40,286,324
2023/10/28 13:50,286,324
2023/10/28 14:00,271,258
2023/10/28 14:10,271,258
2023/10/28 14:20,271,258
2023/10/28 14:30,271,258
2023/10/28 14:40,271,258
2023/10/28 14:50,271,258
2023/10/28 15:00,280,266
2023/10/28 15:10,280,266
2023/10/28 15:20,280,266
2023/10/28 15:30,280,266
2023/10/28 15:40,280,266
2023/10/28 15:50,280,266
2023/10/28 16:00,334,282
2023/10/28 16:10,334,282
2023/10/28 16:20,334,282
2023/10/28 16:30,334,282
2023/10/28 16:40,334,282
2023/10/28 16:50,334,282
2023/10/28 17:00,465,393
2023/10/28 17:10,465,393
2023/10/28 17:20,465,393
2023/10/28 17:30,465,393
2023/10/28 17:40,465,393
2023/10/28 17:50,465,393
2023/10/28 18:00,461,368
2023/10/28 18:10,461,368
2023/10/28 18:20,461,368
2023/10/28 18:30,461,368
2023/10/28 18:40,461,368
2023/10/28 18:50,461,368
2023/10/28 19:00,316,261
2023/10/28 19:10,316,261
2023/10/28 19:20,316,261
2023/10/28 19:30,316,261
2023/10/28 19:40,316,261
2023/10/28 19:50,316,261
2023/10/28 20:00,277,209
2023/10/28 20:10,277,209
2023/10/28 20:20,277,209
2023/10/28 20:30,277,209
2023/10/28 20:40,277,209
2023/10/28 20:50,277,209
2023/10/28 21:00,254,223
2023/10/28 21:10,254,223
2023/10/28 21:20,254,223
2023/10/28 21:30,254,223
2023/10/28 21:40,254,223
2023/10/28 21:50,254,223
2023/10/28 22:00,228,206
2023/10/28 22:10,228,206
2023/10/28 22:20,228,206
2023/10/28 22:30,228,206
2023/10/28 22:40,228,206
2023/10/28 22:50,228,206
2023/10/28 23:00,121,102
2023/10/28 23:10,121,102
2023/10/28 23:20,121,102
2023/10/28 23:30,121,102
2023/10/28 23:40,121,102
2023/10/28 23:50,121,102
2023/10/29 0:00,30,37
2023/10/29 0:10,30,37
2023/10/29 0:20,30,37
2023/10/29 0:30,30,37
2023/10/29 0:40,30,37
2023/10/29 0:50,30,37
2023/10/29 1:00,1,0
2023/10/29 1:10,1,0
2023/10/29 1:20,1,0
2023/10/29 1:30,1,0
2023/10/29 1:40,1,0
2023/10/29 1:50,1,0
2023/10/29 2:00,1,0
2023/10/29 2:10,1,0
2023/10/29 2:20,1,0
2023/10/29 2:30,1,0
2023/10/29 2:40,1,0
2023/10/29 2:50,1,0
2023/10/29 3:00,1,0
2023/10/29 3:10,1,0
2023/10/29 3:20,1,0
2023/10/29 3:30,1,0
2023/10/29 3:40,1,0
2023/10/29 3:50,1,0
2023/10/29 4:00,1,0
2023/10/29 4:10,1,0
2023/10/29 4:20,1,0
2023/10/29 4:30,1,0
2023/10/29 4:40,1,0
2023/10/29 4:50,1,0
2023/10/29 5:00,0,0
2023/10/29 5:10,0,0
2023/10/29 5:20,0,0
2023/10/29 5:30,0,0
2023/10/29 5:40,0,0
2023/10/29 5:50,0,0
2023/10/29 6:00,43,46
2023/10/29 6:10,43,46
2023/10/29 6:20,43,46
2023/10/29 6:30,43,46
2023/10/29 6:40,43,46
2023/10/29 6:50,43,46
2023/10/29 7:00,56,66
2023/10/29 7:10,56,66
2023/10/29 7:20,56,66
2023/10/29 7:30,56,66
2023/10/29 7:40,56,66
2023/10/29 7:50,56,66
2023/10/29 8:00,97,215
2023/10/29 8:10,97,215
2023/10/29 8:20,97,215
2023/10/29 8:30,97,215
2023/10/29 8:40,97,215
2023/10/29 8:50,97,215
2023/10/29 9:00,106,173
2023/10/29 9:10,106,173
2023/10/29 9:20,106,173
2023/10/29 9:30,106,173
2023/10/29 9:40,106,173
2023/10/29 9:50,106,173
2023/10/29 10:00,126,166
2023/10/29 10:10,126,166
2023/10/29 10:20,126,166
2023/10/29 10:30,126,166
2023/10/29 10:40,126,166
2023/10/29 10:50,126,166
2023/10/29 11:00,171,243
2023/10/29 11:10,171,243
2023/10/29 11:20,171,243
2023/10/29 11:30,171,243
2023/10/29 11:40,171,243
2023/10/29 11:50,171,243
2023/10/29 12:00,261,307
2023/10/29 12:10,261,307
2023/10/29 12:20,261,307
2023/10/29 12:30,261,307
2023/10/29 12:40,261,307
2023/10/29 12:50,261,307
2023/10/29 13:00,284,303
2023/10/29 13:10,284,303
2023/10/29 13:20,284,303
2023/10/29 13:30,284,303
2023/10/29 13:40,284,303
2023/10/29 13:50,284,303
2023/10/29 14:00,262,269
2023/10/29 14:10,262,269
2023/10/29 14:20,262,269
2023/10/29 14:30,262,269
2023/10/29 14:40,262,269
2023/10/29 14:50,262,269
2023/10/29 15:00,266,274
2023/10/29 15:10,266,274
2023/10/29 15:20,266,274
2023/10/29 15:30,266,274
2023/10/29 15:40,266,274
2023/10/29 15:50,266,274
2023/10/29 16:00,290,295
2023/10/29 16:10,290,295
2023/10/29 16:20,290,295
2023/10/29 16:30,290,295
2023/10/29 16:40,290,295
2023/10/29 16:50,290,295
2023/10/29 17:00,408,344
2023/10/29 17:10,408,344
2023/10/29 17:20,408,344
2023/10/29 17:30,408,344
2023/10/29 17:40,408,344
2023/10/29 17:50,408,344
2023/10/29 18:00,368,312
2023/10/29 18:10,368,312
2023/10/29 18:20,368,312
2023/10/29 18:30,368,312
2023/10/29 18:40,368,312
2023/10/29 18:50,368,312
2023/10/29 19:00,262,242
2023/10/29 19:10,262,242
2023/10/29 19:20,262,242
2023/10/29 19:30,262,242
2023/10/29 19:40,262,242
2023/10/29 19:50,262,242
2023/10/29 20:00,220,218
2023/10/29 20:10,220,218
2023/10/29 20:20,220,218
2023/10/29 20:30,220,218
2023/10/29 20:40,220,218
2023/10/29 20:50,220,218
2023/10/29 21:00,199,224
2023/10/29 21:10,199,224
2023/10/29 21:20,199,224
2023/10/29 21:30,199,224
2023/10/29 21:40,199,224
2023/10/29 21:50,199,224
2023/10/29 22:00,152,154
2023/10/29 22:10,152,154
2023/10/29 22:20,152,154
2023/10/29 22:30,152,154
2023/10/29 22:40,152,154
2023/10/29 22:50,152,154
2023/10/29 23:00,76,80
2023/10/29 23:10,76,80
2023/10/29 23:20,76,80
2023/10/29 23:30,76,80
2023/10/29 23:40,76,80
2023/10/29 23:50,76,80
2023/10/30 0:00,69,23
2023/10/30 0:10,69,23
2023/10/30 0:20,69,23
2023/10/30 0:30,69,23
2023/10/30 0:40,69,23
2023/10/30 0:50,69,23
2023/10/30 1:00,1,0
2023/10/30 1:10,1,0
2023/10/30 1:20,1,0
2023/10/30 1:30,1,0
2023/10/30 1:40,1,0
2023/10/30 1:50,1,0
2023/10/30 2:00,1,0
2023/10/30 2:10,1,0
2023/10/30 2:20,1,0
2023/10/30 2:30,1,0
2023/10/30 2:40,1,0
2023/10/30 2:50,1,0
2023/10/30 3:00,1,0
2023/10/30 3:10,1,0
2023/10/30 3:20,1,0
2023/10/30 3:30,1,0
2023/10/30 3:40,1,0
2023/10/30 3:50,1,0
2023/10/30 4:00,1,0
2023/10/30 4:10,1,0
2023/10/30 4:20,1,0
2023/10/30 4:30,1,0
2023/10/30 4:40,1,0
2023/10/30 4:50,1,0
2023/10/30 5:00,0,0
2023/10/30 5:10,0,0
2023/10/30 5:20,0,0
2023/10/30 5:30,0,0
2023/10/30 5:40,0,0
2023/10/30 5:50,0,0
2023/10/30 6:00,50,58
2023/10/30 6:10,50,58
2023/10/30 6:20,50,58
2023/10/30 6:30,50,58
2023/10/30 6:40,50,58
2023/10/30 6:50,50,58
2023/10/30 7:00,154,303
2023/10/30 7:10,154,303
2023/10/30 7:20,154,303
2023/10/30 7:30,154,303
2023/10/30 7:40,154,303
2023/10/30 7:50,154,303
2023/10/30 8:00,256,540
2023/10/30 8:10,256,540
2023/10/30 8:20,256,540
2023/10/30 8:30,256,540
2023/10/30 8:40,256,540
2023/10/30 8:50,256,540
2023/10/30 9:00,170,399
2023/10/30 9:10,170,399
2023/10/30 9:20,170,399
2023/10/30 9:30,170,399
2023/10/30 9:40,170,399
2023/10/30 9:50,170,399
2023/10/30 10:00,130,254
2023/10/30 10:10,130,254
2023/10/30 10:20,130,254
2023/10/30 10:30,130,254
2023/10/30 10:40,130,254
2023/10/30 10:50,130,254
2023/10/30 11:00,123,234
2023/10/30 11:10,123,234
2023/10/30 11:20,123,234
2023/10/30 11:30,123,234
2023/10/30 11:40,123,234
2023/10/30 11:50,123,234
2023/10/30 12:00,189,278
2023/10/30 12:10,189,278
2023/10/30 12:20,189,278
2023/10/30 12:30,189,278
2023/10/30 12:40,189,278
2023/10/30 12:50,189,278
2023/10/30 13:00,198,231
2023/10/30 13:10,198,231
2023/10/30 13:20,198,231
2023/10/30 13:30,198,231
2023/10/30 13:40,198,231
2023/10/30 13:50,198,231
2023/10/30 14:00,183,212
2023/10/30 14:10,183,212
2023/10/30 14:20,183,212
2023/10/30 14:30,183,212
2023/10/30 14:40,183,212
2023/10/30 14:50,183,212
2023/10/30 15:00,218,203
2023/10/30 15:10,218,203
2023/10/30 15:20,218,203
2023/10/30 15:30,218,203
2023/10/30 15:40,218,203
2023/10/30 15:50,218,203
2023/10/30 16:00,292,196
2023/10/30 16:10,292,196
2023/10/30 16:20,292,196
2023/10/30 16:30,292,196
2023/10/30 16:40,292,196
2023/10/30 16:50,292,196
2023/10/30 17:00,494,336
2023/10/30 17:10,494,336
2023/10/30 17:20,494,336
2023/10/30 17:30,494,336
2023/10/30 17:40,494,336
2023/10/30 17:50,494,336
2023/10/30 18:00,579,407
2023/10/30 18:10,579,407
2023/10/30 18:20,579,407
2023/10/30 18:30,579,407
2023/10/30 18:40,579,407
2023/10/30 18:50,579,407
2023/10/30 19:00,343,253
2023/10/30 19:10,343,253
2023/10/30 19:20,343,253
2023/10/30 19:30,343,253
2023/10/30 19:40,343,253
2023/10/30 19:50,343,253
2023/10/30 20:00,245,150
2023/10/30 20:10,245,150
2023/10/30 20:20,245,150
2023/10/30 20:30,245,150
2023/10/30 20:40,245,150
2023/10/30 20:50,245,150
2023/10/30 21:00,256,151
2023/10/30 21:10,256,151
2023/10/30 21:20,256,151
2023/10/30 21:30,256,151
2023/10/30 21:40,256,151
2023/10/30 21:50,256,151
2023/10/30 22:00,239,118
2023/10/30 22:10,239,118
2023/10/30 22:20,239,118
2023/10/30 22:30,239,118
2023/10/30 22:40,239,118
2023/10/30 22:50,239,118
2023/10/30 23:00,95,43
2023/10/30 23:10,95,43
2023/10/30 23:20,95,43
2023/10/30 23:30,95,43
2023/10/30 23:40,95,43
2023/10/30 23:50,95,43
2023/10/31 0:00,50,27
2023/10/31 0:10,50,27
2023/10/31 0:20,50,27
2023/10/31 0:30,50,27
2023/10/31 0:40,50,27
2023/10/31 0:50,50,27
2023/10/31 1:00,1,0
2023/10/31 1:10,1,0
2023/10/31 1:20,1,0
2023/10/31 1:30,1,0
2023/10/31 1:40,1,0
2023/10/31 1:50,1,0
2023/10/31 2:00,1,0
2023/10/31 2:10,1,0
2023/10/31 2:20,1,0
2023/10/31 2:30,1,0
2023/10/31 2:40,1,0
2023/10/31 2:50,1,0
2023/10/31 3:00,1,0
2023/10/31 3:10,1,0
2023/10/31 3:20,1,0
2023/10/31 3:30,1,0
2023/10/31 3:40,1,0
2023/10/31 3:50,1,0
2023/10/31 4:00,1,0
2023/10/31 4:10,1,0
2023/10/31 4:20,1,0
2023/10/31 4:30,1,0
2023/10/31 4:40,1,0
2023/10/31 4:50,1,0
2023/10/31 5:00,0,0
2023/10/31 5:10,0,0
2023/10/31 5:20,0,0
2023/10/31 5:30,0,0
2023/10/31 5:40,0,0
2023/10/31 5:50,0,0
2023/10/31 6:00,54,58
2023/10/31 6:10,54,58
2023/10/31 6:20,54,58
2023/10/31 6:30,54,58
2023/10/31 6:40,54,58
2023/10/31 6:50,54,58
2023/10/31 7:00,161,314
2023/10/31 7:10,161,314
2023/10/31 7:20,161,314
2023/10/31 7:30,161,314
2023/10/31 7:40,161,314
2023/10/31 7:50,161,314
2023/10/31 8:00,273,537
2023/10/31 8:10,273,537
2023/10/31 8:20,273,537
2023/10/31 8:30,273,537
2023/10/31 8:40,273,537
2023/10/31 8:50,273,537
2023/10/31 9:00,170,417
2023/10/31 9:10,170,417
2023/10/31 9:20,170,417
2023/10/31 9:30,170,417
2023/10/31 9:40,170,417
2023/10/31 9:50,170,417
2023/10/31 10:00,135,265
2023/10/31 10:10,135,265
2023/10/31 10:20,135,265
2023/10/31 10:30,135,265
2023/10/31 10:40,135,265
2023/10/31 10:50,135,265
2023/10/31 11:00,146,237
2023/10/31 11:10,146,237
2023/10/31 11:20,146,237
2023/10/31 11:30,146,237
2023/10/31 11:40,146,237
2023/10/31 11:50,146,237
2023/10/31 12:00,190,276
2023/10/31 12:10,190,276
2023/10/31 12:20,190,276
2023/10/31 12:30,190,276
2023/10/31 12:40,190,276
2023/10/31 12:50,190,276
2023/10/31 13:00,211,232
2023/10/31 13:10,211,232
2023/10/31 13:20,211,232
2023/10/31 13:30,211,232
2023/10/31 13:40,211,232
2023/10/31 13:50,211,232
2023/10/31 14:00,201,209
2023/10/31 14:10,201,209
2023/10/31 14:20,201,209
2023/10/31 14:30,201,209
2023/10/31 14:40,201,209
2023/10/31 14:50,201,209
2023/10/31 15:00,217,194
2023/10/31 15:10,217,194
2023/10/31 15:20,217,194
2023/10/31 15:30,217,194
2023/10/31 15:40,217,194
2023/10/31 15:50,217,194
2023/10/31 16:00,317,220
2023/10/31 16:10,317,220
2023/10/31 16:20,317,220
2023/10/31 16:30,317,220
2023/10/31 16:40,317,220
2023/10/31 16:50,317,220
2023/10/31 17:00,527,344
2023/10/31 17:10,527,344
2023/10/31 17:20,527,344
2023/10/31 17:30,527,344
2023/10/31 17:40,527,344
2023/10/31 17:50,527,344
2023/10/31 18:00,615,412
2023/10/31 18:10,615,412
2023/10/31 18:20,615,412
2023/10/31 18:30,615,412
2023/10/31 18:40,615,412
2023/10/31 18:50,615,412
2023/10/31 19:00,391,299
2023/10/31 19:10,391,299
2023/10/31 19:20,391,299
2023/10/31 19:30,391,299
2023/10/31 19:40,391,299
2023/10/31 19:50,391,299
2023/10/31 20:00,281,164
2023/10/31 20:10,281,164
2023/10/31 20:20,281,164
2023/10/31 20:30,281,164
2023/10/31 20:40,281,164
2023/10/31 20:50,281,164
2023/10/31 21:00,286,175
2023/10/31 21:10,286,175
2023/10/31 21:20,286,175
2023/10/31 21:30,286,175
2023/10/31 21:40,286,175
2023/10/31 21:50,286,175
2023/10/31 22:00,327,142
2023/10/31 22:10,327,142
2023/10/31 22:20,327,142
2023/10/31 22:30,327,142
2023/10/31 22:40,327,142
2023/10/31 22:50,327,142
2023/10/31 23:00,128,50
2023/11/1 23:10,128,50
2023/11/2 23:20,128,50
2023/11/3 23:30,128,50
2023/11/4 23:40,128,50
2023/11/5 23:50,128,50
